# number nodes: 4232
# number links: 8013
# hub: Haethrow Airport (LHR)
# Date/Time: 28.11.2018/08:00
3410	1558
2473	3410
627	2417
2262	2417
64	3410
3233	3410
3141	3410
3410	4135
1115	2103
1916	3410
1598	3410
92	3545
92	267
200	92
2445	92
92	3693
3545	200
54	221
92	200
144	3223
1006	3223
3707	3123
3649	113
3123	521
3123	2809
3123	3959
3123	113
3123	296
3972	113
3123	2198
3123	2357
3972	3649
3563	3649
3123	521
3649	3972
3773	558
3638	558
901	558
1698	558
866	3346
3960	558
558	3773
1600	3389
1600	558
1180	866
558	1180
558	3389
1180	558
558	2731
363	1485
3491	1916
2419	3405
3791	3390
2475	3791
920	3791
3933	3405
3933	1448
3933	3773
3791	3707
3791	3162
3342	3791
2419	521
584	1166
2322	3933
3791	3329
920	3933
2419	2104
2419	2809
3791	2104
584	2104
2419	1225
506	3933
3791	2478
3791	988
3791	815
3791	2809
3933	2104
3791	985
3611	3933
3791	920
3933	1660
3791	1166
3791	2176
118	352
2746	2104
3791	3933
3791	2104
3791	3342
3933	3269
3933	3269
3933	4066
2123	3791
584	3104
3933	1158
3933	3791
3272	3791
3933	3104
3933	2419
1018	3791
584	3791
3791	296
3933	1451
1998	2419
1190	1469
4116	1617
2590	352
2419	352
4022	352
2588	352
2123	352
3272	352
3611	3405
688	1719
2047	285
3415	1900
3743	3335
3405	1166
352	2123
688	1729
3335	352
2059	352
2509	352
352	3335
874	1448
352	2104
1448	352
3415	688
3405	688
3390	688
2731	352
3416	352
2533	352
1385	732
352	732
352	688
3346	352
3638	352
3772	352
1352	3743
1987	53
4203	3743
3405	732
352	2377
688	352
661	688
4175	3902
4203	4158
1611	688
352	1448
1448	3743
1385	688
3743	3416
4141	688
352	2809
1321	688
352	3162
1321	352
352	2588
688	2531
352	2445
3773	3405
1321	906
688	1378
1464	352
352	285
732	352
2506	3405
661	3405
352	688
352	4046
2531	352
688	352
3404	352
352	2531
1180	874
352	732
3416	352
3387	3405
688	3416
1330	4118
1352	732
352	3390
4137	1900
352	1378
352	1166
688	352
3773	352
1321	1440
3335	352
1448	352
352	1330
901	688
3743	663
3390	352
688	285
732	1321
4109	352
2731	874
4109	1321
352	3404
4109	2168
352	4116
688	1321
352	1352
3405	3773
3422	873
2155	1321
3416	1378
2731	3405
3390	4046
688	352
3743	1330
4046	1987
352	2104
2350	352
3390	732
352	1321
3743	887
1479	352
3416	906
732	352
352	661
352	4154
688	663
3743	3404
732	2045
4046	3638
1180	3405
352	3902
2601	732
352	3416
732	4118
3404	352
1630	352
352	1330
1900	4210
352	732
1330	4046
1321	3902
1378	352
3409	4199
4158	688
352	688
3405	688
352	1321
688	1321
352	2123
732	3638
3638	3405
352	3335
4109	3415
352	2535
3405	1900
688	352
1611	352
2080	732
3881	352
3416	352
906	4203
3335	352
4175	352
352	3416
225	352
732	1448
1378	285
352	1378
2045	688
352	4116
3743	1900
2797	688
1900	1378
3743	1321
1385	352
710	352
3405	1166
3405	113
321	2811
48	2811
48	2605
3346	3772
3346	1836
2506	3346
3772	3346
3346	3772
3772	1910
2478	3853
1166	1124
2478	460
2478	2357
2478	3579
2176	3342
2176	3311
2176	2062
2176	530
205	2176
2176	205
2176	3061
3094	2176
3247	2176
3333	2176
2347	2176
455	2176
3026	2176
1399	2176
2176	3162
2176	113
2176	1166
2176	3944
2176	3713
2176	2478
2176	1279
2176	1004
2811	2176
2176	2811
2176	296
2176	521
2176	2103
2176	2357
2781	2176
1279	1177
3713	2176
3713	414
2176	2781
2176	4212
296	2781
1279	2176
3329	2809
2809	3454
2809	2952
3933	2809
2809	3342
2809	3772
2809	352
2809	3130
2809	3405
2809	1448
2809	3329
2809	1630
2809	530
2809	1321
3272	2809
3791	2809
3342	2809
2445	2809
2123	2809
3130	2809
3390	2809
603	2809
214	2809
2731	2809
2270	2811
2588	2809
2345	2809
3773	2809
2791	2809
1399	2809
1432	2809
2588	2809
936	2809
3405	2809
2445	2809
285	2809
4152	2809
3772	2809
4019	2809
2809	3849
460	2809
2809	2176
3223	2811
3063	2809
3800	2809
455	2809
2809	2745
2809	627
1017	2809
2605	2809
2811	3800
2478	2809
2809	1364
2809	2214
2265	2811
2809	3959
2104	2809
988	2809
2265	2809
2809	2983
2605	2811
2265	2811
2809	2478
3800	2811
2417	2811
2809	3800
2809	3944
2809	2356
2809	4212
2104	2809
469	2265
2811	2605
469	2811
2809	460
2809	3162
627	2809
2162	469
2162	2534
2809	469
2605	2811
2162	2605
2809	113
2811	2265
113	2809
3800	2811
3743	1329
1352	3672
1329	4126
3639	1329
1329	4141
3112	57
3112	1021
2590	2475
2588	920
710	920
920	2588
2475	2590
920	710
920	4022
920	3272
2475	2104
41	2104
3611	920
3773	920
3141	2475
770	985
2475	1166
3390	1448
376	1845
770	920
2202	376
689	1845
405	376
920	3449
920	3082
1516	1845
3977	920
3024	660
2475	405
920	1217
920	1252
1491	3759
1873	985
3074	3977
1340	1845
920	2140
689	3454
1491	405
2218	2475
1627	2475
920	689
1845	47
920	1584
4137	1217
1873	256
1873	3087
1873	881
1873	3410
3454	3758
1873	967
985	112
2483	3823
3410	3937
376	3454
256	1916
2483	770
2588	2357
1399	2357
867	2357
2357	2775
4137	1409
3729	4137
2670	1409
4137	2217
3563	1707
1637	3563
3743	2168
2731	2168
352	2168
1180	2168
2168	1378
2168	3639
3390	2168
3773	2168
3404	2168
2168	352
2168	3041
2150	1364
2150	3959
2150	3162
2150	2104
2952	1002
2952	1630
723	1166
4090	1630
612	4010
225	3773
225	3454
225	2731
2123	2104
2799	225
225	2322
3272	225
2123	225
225	2322
28	225
3611	225
225	3050
225	733
4042	997
997	4042
4042	3751
225	2123
4042	225
997	733
2565	225
4042	2585
3611	225
733	3698
733	997
2123	225
3050	225
225	2585
733	225
225	1464
225	3272
225	530
225	3181
2322	4042
2540	225
225	1761
225	2565
733	4042
225	997
2585	225
225	3933
225	733
2784	225
4042	733
2954	3454
2954	1448
2455	2954
2954	2223
1269	2954
2954	1946
21	1951
2467	3985
3390	2509
3390	3641
3956	1630
2123	2799
2799	2123
3791	2103
2419	2809
90	3207
2709	90
2347	455
3378	4093
2709	877
2959	3611
3198	1068
924	284
3758	1884
3390	2223
1448	1884
284	1587
1884	924
2168	1865
1884	1381
376	3449
1884	2533
1884	3699
1448	1884
2223	1884
3416	1865
1884	700
1865	2845
1698	1884
700	2883
1884	1448
4109	284
865	1884
1884	1900
1865	1884
1884	2223
1884	2191
1900	284
2845	1865
924	3454
1865	1884
663	700
1884	3297
1587	2845
284	3808
1884	1587
3082	376
1632	3699
284	3454
2223	1510
283	924
284	2883
1432	1884
1884	518
1611	284
2845	284
2168	284
284	2311
700	284
1884	284
700	1381
1584	1491
924	1884
284	1884
284	700
2311	4162
2845	1884
2883	284
284	2845
3346	2506
1865	3454
924	2856
2533	3092
2223	640
2217	284
1395	284
283	1884
2883	1884
924	4162
3092	700
284	2883
865	284
3445	1884
1378	700
1587	284
3454	3385
920	3082
1889	1884
701	284
1884	3454
1874	284
3523	920
1884	1889
2882	1884
284	2168
284	1395
4162	1587
376	770
1432	2845
1889	1632
3600	700
3297	1865
1865	1378
1395	284
1587	4162
3876	3092
572	2223
3600	284
924	1587
3454	1884
1884	1432
1510	125
700	284
920	3449
1884	1587
2379	1889
2875	1884
284	2883
920	1252
1587	3454
284	2133
284	701
284	549
2202	284
1516	920
376	405
420	1889
1632	1884
2883	3876
1340	920
660	376
1884	1865
1865	1889
1874	1884
95	1632
3960	284
3454	284
3773	924
2322	1884
3346	284
3346	1884
1884	3611
558	1884
3611	1884
3390	284
1884	2322
284	3773
1884	3597
924	1884
225	1256
3597	1884
1884	3597
284	2731
3390	1884
3638	1884
1884	3772
2506	284
1884	2731
1884	3390
1549	2316
2473	985
1598	1549
2862	985
1432	2445
3405	2445
2445	3390
4199	2445
3405	2443
528	2445
3800	3220
3773	2652
3248	226
3248	2764
1630	2563
2891	1630
926	3514
3803	891
2224	891
363	815
363	2809
363	4212
363	391
363	521
363	2085
363	3959
363	4183
2445	363
640	1034
650	1034
1079	3068
733	225
2966	1660
274	3272
2590	3272
3378	2058
3378	1850
3378	1660
1451	2123
3378	1451
710	3378
2058	2674
1660	2123
1660	3272
3378	1096
1850	2674
3378	118
2123	274
1451	3272
3272	476
2123	2588
3378	3272
2966	2588
3378	476
3378	2709
2123	2590
3378	2588
3378	118
3378	3207
1998	2588
1998	3272
3378	3106
2123	2966
3272	2871
3378	2123
118	1650
3378	118
3272	3378
3272	2590
3378	456
118	3378
3378	2966
3378	1675
3272	2588
3378	4043
1096	118
3378	877
2966	3378
2123	3272
3378	3517
2123	3378
3378	118
118	1650
3378	3023
2123	2588
3756	1124
3162	3130
3162	530
3162	3342
3342	3162
2347	3162
2588	2357
2588	3162
3773	2357
1399	3162
3773	3162
3390	3162
2345	3162
2356	521
2356	3162
3162	2356
2775	3162
2356	2101
2104	2356
2811	2356
2356	3162
2356	3162
639	3944
2356	3162
573	3162
2356	639
3162	2176
2101	2356
3162	639
3162	2356
3162	2809
3162	3944
3819	2356
3162	363
3162	1226
3707	3162
3162	209
2104	3162
2356	3162
573	2356
3162	3853
3162	4019
3162	573
1225	2356
3162	2775
2356	3103
2356	1004
3162	113
2356	3162
2356	2541
2356	2811
2123	3773
710	3772
2588	3772
1451	3772
3933	3772
3772	2588
3772	710
3772	1587
3773	4022
3773	2875
3773	4137
3773	1464
3772	3454
3772	285
3773	521
3773	1004
3772	1166
3773	2475
3772	2809
3772	2104
3454	3772
3772	2478
285	3772
285	3773
3773	3405
2509	3346
3346	2730
3346	1180
2509	3387
2509	3772
3772	2509
3743	3773
2514	3772
3636	3772
3405	3773
3772	1897
2509	3641
874	3773
3041	3773
3404	3772
874	2731
3772	1180
2509	1180
1547	2506
3772	2292
3041	2731
3772	3870
3346	2506
1180	2509
1884	3772
2385	2506
2509	1897
1448	3772
1448	2506
2731	2509
3346	3772
1180	3772
3771	3772
1547	3772
2509	3772
3772	2686
2509	2505
3772	2283
3772	1180
3772	1348
3772	2509
352	2731
3772	1824
2506	1180
3772	3389
2385	3772
3772	3231
2730	3346
3772	2730
2730	2386
1321	3772
2509	1431
50	3772
1431	3772
2730	3772
2386	3772
2686	2730
3211	3772
2345	3773
4118	3773
2223	3772
3641	3772
3772	3346
3772	3211
1448	3773
3772	1180
3772	1838
3804	3772
3346	1181
1180	3772
3772	2505
2731	3405
3346	50
3346	3772
352	3772
2292	2730
1491	3024
920	944
3964	3977
1894	920
3425	1491
2856	1709
2856	3709
506	1053
2699	28
2856	301
2699	28
1246	506
3151	506
2856	2035
88	891
2880	3803
256	1598
2868	2656
877	3773
530	877
877	3405
877	1448
710	3773
2879	710
2588	2104
675	1166
2347	3272
877	2176
2879	710
4022	2123
2347	2809
2415	2347
675	2104
2347	710
2871	2478
2347	530
877	2104
3078	2104
3611	2123
3329	2347
530	2347
2871	2104
877	2809
2347	3342
2347	530
877	3342
3130	2347
877	530
3342	877
2588	3272
710	2809
2871	2104
3329	877
2347	3378
3342	2347
3272	710
2871	3078
530	2588
3342	2123
490	2347
2347	2104
877	3329
710	3272
2871	988
225	2123
3773	877
530	2347
675	3272
2123	2104
2871	2214
675	2104
710	3207
2879	710
3342	2588
2347	710
2879	1695
2347	1998
2588	3130
877	2104
2588	2123
2588	530
2123	1451
2123	2104
3342	2347
877	3272
2588	2104
2550	2123
675	3836
2123	476
2588	3342
877	3378
2347	2415
2347	3329
2347	3311
2347	3342
877	2709
2347	3130
675	710
2123	2588
877	3272
877	2123
710	2104
2347	490
877	2062
877	1998
1451	877
877	1174
2123	3078
2123	4093
710	3244
2123	2871
455	877
2123	2347
3244	710
2123	4022
1230	2347
2347	2123
3269	2347
2123	2966
3378	2871
2879	2871
2123	2588
2123	2347
455	2347
2213	2347
2123	1998
2123	1520
2123	675
3272	2588
3272	2347
3378	2347
652	2899
928	2347
3272	2871
2123	2550
710	4064
2123	3611
710	2104
2062	877
2123	3106
3061	2347
1998	2347
2879	675
2123	3272
710	791
3269	2871
2123	710
2123	214
2123	877
3207	2123
2123	3537
2123	2347
2123	225
3644	2656
3874	1542
3707	285
3707	1022
2588	3390
2123	3390
3378	3390
3611	3390
3390	3944
3390	2443
3390	2588
3390	1166
3390	2809
2223	3390
732	3390
558	352
1432	3390
1448	3390
3773	3390
3390	3638
1771	3390
3389	1344
3390	2104
1448	3390
710	3390
1381	3390
3390	2123
3389	1600
3416	3390
3390	352
1600	3389
3390	2506
3389	3772
1385	3390
3389	1600
2531	3390
1600	3389
3389	3404
3390	3773
2123	3390
558	3390
1378	3390
3272	3390
3870	3390
803	277
1807	2051
1378	2054
1448	985
2054	985
1731	3753
2054	1615
3105	3395
2162	3849
3982	2076
3972	3123
1079	2809
1011	2357
2355	4183
710	2150
3704	42
2739	815
4216	4217
274	3080
118	1334
4218	118
2588	2153
3329	2347
4219	3080
2709	1451
4112	118
4220	274
2347	455
2709	675
2879	745
2347	4191
274	2374
710	877
1448	118
3405	118
2879	711
118	710
1451	2709
1448	3390
274	2347
1556	3867
1556	143
1556	1066
3563	2446
1328	2214
1328	2103
2866	1771
3985	1771
4178	1771
3959	285
3791	3959
2588	3959
612	3959
3707	3959
3489	3959
526	3959
3959	2357
815	3959
2995	3959
2104	3959
3959	113
3959	2809
3959	1166
3959	2104
2357	3959
3959	526
3563	3959
3959	1004
3959	4212
3959	815
4212	3959
113	3959
3959	1225
3579	3959
1225	3959
3959	785
3959	3489
3959	1364
1364	3959
4212	497
3959	521
3348	3959
1166	3959
3959	1166
363	3959
528	3959
1875	3959
1166	1290
1526	3959
3248	3959
2983	3959
2028	3959
3959	318
1831	3959
3579	4212
3800	2534
2478	455
2104	455
455	296
455	2588
2062	2969
455	2176
3342	2347
455	3342
455	2415
3329	455
2123	455
2062	3342
455	2104
455	3329
455	530
2588	455
2313	2588
585	2176
455	2478
623	2588
2893	3342
358	3342
455	3130
2169	3342
3094	3342
2893	3130
2345	455
2552	3342
2588	1323
585	3258
1626	3130
2062	455
710	1323
2123	3292
2176	455
2123	1323
3342	1641
855	3342
598	3342
1255	3342
2969	3342
455	2347
455	2347
1884	2168
2028	2445
267	3545
267	1790
267	1556
267	985
267	132
267	2443
267	2515
2446	267
1877	3545
3177	4152
1692	1951
2076	2929
2724	370
2724	597
597	2076
597	1146
3094	597
2169	597
3094	370
855	3342
2213	597
1164	859
855	1255
3342	2969
3338	597
629	859
3984	3131
3545	2883
2882	2446
3545	3936
3985	3092
2443	3026
2446	986
1252	2446
2601	2656
3092	112
2883	3779
2601	1878
2883	4149
313	1011
313	1107
1841	1448
1841	3454
2133	285
865	285
285	2875
1841	285
2202	285
700	285
2882	285
285	701
700	2883
1381	700
1841	285
285	2883
1970	285
924	2856
2191	1587
2311	1586
2191	1586
3499	3597
1589	1587
1587	2210
1904	1586
1587	2839
1942	3597
1587	3597
1586	3597
1586	4162
1586	2839
1942	1587
3251	1587
3597	924
2763	1587
3721	1587
3597	1587
2210	1587
3251	2191
924	1587
1587	2311
2774	1586
2191	1754
3758	1884
924	1884
924	1884
1352	1884
1884	1941
1884	1889
1884	1865
1884	1432
2197	2845
3638	1884
942	1884
1632	1885
1884	2845
1448	1884
1587	1884
95	1885
2856	1884
1980	1885
1864	1885
3597	1587
200	3433
2377	2809
2377	522
2377	3563
2377	2103
2377	1674
2377	3162
3545	2377
1788	2377
3836	2129
881	1598
1845	285
3141	942
942	2104
942	285
3713	1986
1986	1279
3713	1177
1279	1930
3713	1930
1184	2971
3713	1279
526	785
1994	2106
526	3563
246	2083
526	815
4019	1004
4019	113
1493	2106
3853	2809
2083	3162
526	2809
526	764
3853	639
526	2106
526	1493
1604	1328
988	1747
815	3555
671	3681
671	1092
2176	769
3311	2176
2744	3564
2204	3564
1361	3564
3888	3564
2204	3564
1273	3564
3564	2204
3979	3564
3564	1273
3564	3979
1273	3593
1273	3564
2104	3342
2104	3454
1630	2104
3329	2104
612	2104
2104	1448
2104	1630
2104	612
2104	3329
2104	3454
2104	530
3272	2104
2123	2104
3661	2103
928	2104
503	2103
3962	2103
2588	2104
3275	2103
2550	2104
3130	2104
3026	2103
234	2104
376	2104
476	2104
274	2104
3390	2104
1491	2104
2419	2104
575	2104
2588	2104
3772	2104
214	2104
2123	2104
476	2104
2584	2104
2871	2104
3378	2104
710	2104
2590	2104
2588	2103
2347	2104
3405	2104
4022	2104
3274	2104
2879	2104
3269	2104
3791	2104
3272	2104
2347	2104
2588	2104
352	2104
3707	2104
1998	2104
285	2104
3933	2104
3611	3454
1630	2104
3773	2104
2123	2104
1916	2104
1598	2104
1415	2104
2983	2104
2356	2101
2357	2104
920	2104
318	2104
3563	2104
985	2104
391	2104
1630	2944
11	2104
209	2104
2739	2104
113	2104
2356	2104
2104	1248
2104	2176
1166	2104
1225	2104
2103	3853
528	2104
1017	2101
391	2101
4212	2104
521	2104
355	2104
1248	2104
417	2214
1248	2101
2809	2104
2104	521
2101	1225
2104	1225
1002	1630
2104	1364
1604	2103
1248	2103
1273	2104
2478	2104
1166	2101
2101	988
2104	1004
2101	1017
2104	2478
2101	2356
2104	11
1630	1002
359	2104
815	2104
460	2104
4212	2101
296	2104
988	2101
2605	2104
2162	2104
2104	4212
3800	2104
2101	4212
2104	815
3959	2104
2104	2214
988	2104
2104	391
1017	2104
2104	1166
2104	2076
1556	2104
2104	2983
2101	113
2103	296
4	2739
2103	1248
5	1273
2103	2198
3162	2104
2104	3563
2104	3162
1248	2101
2104	417
2103	1604
2101	3182
2104	2176
1017	2101
2103	1017
3707	521
3162	521
2265	521
2739	521
4019	521
2176	521
3944	521
3800	521
521	3959
2356	521
3564	521
815	521
1017	521
1273	521
521	3714
2162	521
2214	521
521	3162
2104	521
1225	521
391	521
2920	1729
1729	2920
3489	113
3489	2809
2168	2875
2875	3633
2168	3445
4199	3444
1321	2875
3444	1432
1279	1986
2187	2781
2322	3041
3335	1378
3743	3335
2072	2059
3041	2526
4116	1385
352	4124
3335	1615
3041	688
2533	3041
1190	3415
1408	1329
2059	4109
3422	3335
1352	3639
2059	2072
1987	1900
661	3422
3639	661
1378	1061
1352	2319
1352	2533
1900	2531
663	1385
2059	4199
3902	4199
1330	4155
1378	3041
4109	3415
2533	1352
1440	1408
1408	4118
1618	2059
3422	3335
1378	2059
3933	745
1371	745
584	1371
2418	1371
1371	4094
1371	3104
1371	4094
4094	2418
1371	2403
4094	1371
2445	710
1166	214
2153	3773
2357	986
3405	2153
710	2153
2656	2153
986	1448
2153	1916
3791	2153
1448	528
2511	113
277	980
3791	2955
2955	2588
2588	2955
2588	1803
3704	42
1371	760
1448	558
352	1448
2875	1448
2845	1448
1448	732
1448	1884
1884	1448
1448	352
3404	1448
1448	3405
3405	1448
1448	1352
2883	1448
3633	1448
1448	4137
1448	2883
1448	3405
688	1448
1448	352
3041	1448
1448	2845
2531	1448
1448	700
2609	1448
1180	1448
2588	1448
2123	1448
3272	1448
710	1448
3933	1448
118	1448
2104	1448
3611	1448
225	1448
1448	2322
1448	3611
1448	2104
28	1448
2588	3933
1448	3791
1448	710
118	2345
1448	2123
1448	506
3611	1448
1448	118
3638	3773
1448	285
4022	1448
1448	3272
3773	1448
3405	1448
3454	1448
285	1448
2590	1448
1448	3405
352	1448
2588	1448
118	1448
1448	3638
285	3454
1448	3454
3933	2588
1448	3390
3773	3638
3791	1448
3638	1448
1448	285
3638	1448
3390	1448
1448	3638
285	1448
2731	3638
3454	285
3346	1448
3272	1448
1448	2475
1448	3454
3772	1448
2506	1448
1448	118
1448	2223
1698	1448
2123	1448
1448	3773
1448	2104
1448	2856
2731	1448
3611	2223
3773	2223
125	3454
2223	1180
2223	3454
125	894
2223	1224
2223	650
2223	894
2223	3773
572	2223
2223	572
4186	2223
4221	2223
2223	2024
2223	247
2223	640
2223	2731
956	650
3631	2223
561	2223
2223	894
650	2761
1192	1630
2701	926
1694	878
1694	878
1694	2701
469	2417
2534	469
880	3410
4046	1330
3639	1900
2526	2533
4210	3335
1378	1352
1330	2531
4211	4046
1606	688
3415	1408
4124	1385
688	4109
732	2045
688	663
2526	874
4116	663
663	2533
3638	118
3638	118
118	3638
3638	2103
285	986
3773	1698
3638	2845
118	3638
2875	3638
4137	3638
1698	3346
3772	3636
3346	3638
1319	3638
3636	4109
3638	3390
3773	3638
1698	3454
710	118
3638	4199
118	3638
2588	3638
2731	3638
3638	44
3638	285
3638	1432
1448	3638
3638	1432
1698	1448
3638	3641
3638	2386
3638	2731
3638	3454
3638	1448
3638	1448
2709	3638
4133	3638
1884	3638
1698	285
3638	3773
2123	3638
2731	118
1698	2731
3638	1352
2845	3638
3454	3638
3329	2123
3405	1166
3405	113
3405	118
118	3405
3405	2123
2123	3405
3272	3405
1451	3405
3933	3405
3791	3405
3272	3041
2104	3405
2588	3405
2123	2531
506	3405
3611	3405
3405	2588
2731	3405
3405	710
3405	2445
3405	3791
3045	1987
3346	3405
1900	3041
352	1321
3428	1378
3638	4116
3405	2809
3773	3405
3405	688
3405	2168
352	1900
285	1987
3743	1385
3048	3454
3405	3162
3405	2509
3772	3404
1180	3041
3405	2202
1900	3404
3404	1900
1385	4173
4046	2155
1474	1321
1448	3405
3405	3335
1378	1900
1321	4116
2531	1900
3404	3416
3611	1378
3405	2104
2588	3405
2607	3405
4109	873
3335	4116
3405	985
2155	3743
1900	2531
1378	4116
3041	4116
2509	3405
3416	4116
3404	873
1698	2531
3405	2123
1900	1619
3390	3405
3405	3772
2506	4141
4173	3416
1900	3416
4116	1385
292	1378
1987	663
3405	3933
688	2531
1900	285
1900	1432
4109	1621
3405	1448
3416	352
4112	1448
688	3405
1900	3743
3404	3639
352	1900
1448	2531
352	3404
3743	1900
4116	3404
4197	732
3045	4113
4116	1719
2469	4141
1900	2609
4141	732
1900	3639
4158	2531
732	2531
1900	2526
2526	4116
1900	1729
3404	352
4116	352
3428	3405
3639	3404
3415	2531
3638	2059
4158	3415
4116	3405
3404	4116
352	1385
688	3404
1900	4137
4123	3405
3404	3636
2609	4141
3405	1180
1448	4116
3405	786
1321	1900
1408	1321
285	3405
3783	2531
3405	874
3404	352
3405	3454
3405	3272
3405	2080
1900	352
4158	3404
3639	4155
3404	1321
2081	4046
666	4118
1378	1321
3041	3404
2531	3416
1330	4116
1440	4141
2506	3405
2506	3405
873	4116
1900	4116
3405	4211
663	2531
4116	661
666	874
1408	1900
2731	352
3404	663
3405	3743
1378	4141
2875	3405
4116	3041
3405	920
4137	2533
3335	3405
1411	1385
4134	2531
3404	3041
4116	998
4109	4046
2609	1900
352	3404
3715	1900
1378	688
1378	261
4154	4109
4109	3405
887	3041
1408	3041
3638	3405
1615	661
4109	732
4124	4199
1900	700
2059	1900
2797	4109
3404	352
1615	1321
352	4116
3041	4109
3404	732
4112	4116
874	3405
4118	1378
4112	3638
1900	2217
1900	3003
3405	3415
3390	4141
1330	874
1440	2531
3390	3405
4116	1417
4141	4124
1987	352
352	4116
732	3404
732	3404
3405	1408
4203	3405
1900	2067
3404	1900
2531	3639
1900	1321
2609	4109
4158	1900
3404	4199
3415	4136
4118	2531
874	1611
2609	3416
4109	3416
4124	352
4040	3404
3404	4116
4199	1900
4139	732
1615	412
2875	2081
4211	1618
732	4222
412	688
732	3783
732	4166
4199	3783
3782	1440
3743	1341
2588	1321
1321	2588
3272	4109
732	113
225	1321
3933	1321
2104	1321
3405	1166
506	1321
1321	3611
2322	1321
1321	2322
1321	2104
3902	427
3611	1321
3335	1385
3405	118
2531	3902
1321	3902
1448	352
4137	1321
1321	1900
3415	3416
2731	4109
558	1321
1321	3454
3743	1321
352	1321
3405	3335
2731	663
661	4109
3335	352
352	2533
352	1329
1321	352
2731	1321
1321	140
1615	1321
3405	1352
663	1385
352	3335
3335	2531
3415	1321
1378	1385
1321	1884
688	661
4040	4118
1987	1321
1884	1321
1987	1352
2533	352
352	1352
1432	3405
285	4109
4116	1321
661	3405
3422	1321
3415	688
2531	3335
2531	1385
1352	4199
1378	661
1321	661
352	1321
3405	3416
3454	1321
4116	4197
3416	352
1321	3415
3416	661
688	2072
1321	688
1987	3902
1385	1321
3045	4199
3902	2531
4124	3041
1900	4199
3772	1321
3902	3405
3335	4199
1352	352
4175	1385
887	3041
1321	2531
4199	3416
3335	3405
4118	1352
2731	3416
1321	732
4116	4203
4109	2533
1321	1385
2123	3405
285	1611
3902	1378
1321	3405
1321	3933
901	4124
688	3902
1378	3335
2531	1385
1385	352
3415	3335
3416	3404
3390	1321
1900	352
2123	1321
352	663
3416	1900
1321	352
874	1321
4109	1321
1321	4116
3639	1329
285	2533
2875	3416
3404	1321
4161	1321
1378	1385
663	4124
1432	3416
3335	1378
688	352
2527	1321
3415	1408
1321	2223
4199	4118
4116	4203
